-0.410382,0.0687725,-0.14099,-1.93303,0.0389693,2.03691,1.31651
-0.410262,0.0683537,-0.140934,-1.93372,0.038419,2.03788,1.3167
-0.410161,0.0679986,-0.140886,-1.93431,0.0379515,2.03871,1.31687
-0.410076,0.0676996,-0.140845,-1.9348,0.0375572,2.03941,1.317
-0.410004,0.0674495,-0.140811,-1.93522,0.0372269,2.04,1.31712
-0.409945,0.0672417,-0.140783,-1.93556,0.0369522,2.04048,1.31722
-0.409896,0.0670702,-0.14076,-1.93584,0.0367252,2.04088,1.3173
-0.409856,0.0669296,-0.140741,-1.93607,0.036539,2.04121,1.31736
-0.409824,0.0668151,-0.140725,-1.93626,0.0363873,2.04148,1.31742
-0.409797,0.0667226,-0.140713,-1.93642,0.0362646,2.0417,1.31746
-0.411268,0.0702043,-0.142171,-1.9339,0.0370903,2.04276,1.31965
-0.41127,0.0701837,-0.142161,-1.93391,0.0371477,2.04275,1.31951
-0.411273,0.070153,-0.142146,-1.93392,0.037233,2.04273,1.31931
-0.411277,0.0701127,-0.142127,-1.93394,0.037345,2.04271,1.31905
